62,blues.00062.wav,-144.9233856201172,-304.64501953125,-29.105432510375977,95.73299407958984,14.04452896118164,151.26666259765625,-21.61644172668457,-92.214111328125,32.72977066040039,49.62627029418945,-5.635143280029297,94.78472900390625,-29.88751983642578,-89.1082763671875,4.860921859741211,29.351144790649414,-3.8811445236206055,58.90855407714844,-18.850818634033203,-73.52802276611328,22.942134857177734,17.902307510375977,-14.432073593139648,44.35063552856445,-9.670823097229004,-43.47228240966797,20.75017547607422,5.516721725463867,-22.115253448486328,33.184146881103516,-9.557408332824707,-41.035728454589844,15.162979125976562,6.359986782073975,-32.06476593017578,41.90238952636719,-21.08871841430664,-48.004295349121094,4.758195877075195
63,blues.00063.wav,-129.15756225585938,-241.2711181640625,-11.287999153137207,72.09806060791016,-2.860668182373047,119.45555877685547,-7.771088600158691,-101.85102844238281,55.33283233642578,49.25128173828125,3.4690871238708496,86.37147521972656,-32.723228454589844,-64.843994140625,6.221892833709717,21.60696029663086,-5.6490254402160645,47.37249755859375,-27.371620178222656,-68.44059753417969,2.562314987182617,15.00165843963623,-16.311779022216797,36.042030334472656,-10.260744094848633,-43.838951110839844,23.583908081054688,12.431696891784668,-12.426530838012695,34.358863830566406,-17.031103134155273,-50.833133697509766,9.75407600402832,7.120549201965332,-20.950359344482422,44.64955520629883,-18.018095016479492,-52.50908660888672,5.8470001220703125
64,blues.00064.wav,-85.13845825195312,-168.47262573242188,-2.5202934741973877,88.80752563476562,42.85082244873047,123.28367614746094,-16.32556915283203,-56.324989318847656,28.846107482910156,59.22816467285156,24.597797393798828,86.52388000488281,-35.98337936401367,-62.75262451171875,-9.413843154907227,14.397045135498047,-6.211653709411621,35.3173828125,-22.296472549438477,-57.57902526855469,-1.9457321166992188,9.660773277282715,-16.579744338989258,31.60325813293457,-14.823983192443848,-37.120304107666016,10.711257934570312,11.181689262390137,-13.914345741271973,36.56601333618164,-14.806865692138672,-36.036712646484375,3.3817529678344727,8.475102424621582,-18.3309326171875,26.788265228271484,-19.58751106262207,-40.9592399597168,0.4629615545272827
65,blues.00065.wav,-118.35662078857422,-226.856201171875,-20.377357482910156,74.87531280517578,1.4983620643615723,131.5120849609375,-19.866090774536133,-86.44165802001953,23.970417022705078,46.94456481933594,2.6691455841064453,76.35636901855469,-32.55982971191406,-70.82826232910156,1.97248375415802,23.820112228393555,-5.491477012634277,55.14775848388672,-26.355209350585938,-63.98488998413086,2.9798583984375,17.678152084350586,-8.395642280578613,41.8183708190918,-13.82485294342041,-42.288978576660156,17.294898986816406,11.931674003601074,-11.213869094848633,33.67351531982422,-17.888668060302734,-45.53623962402344,9.456745147705078,7.539273738861084,-22.41988754272461,32.43571853637695,-22.895130157470703,-45.792022705078125,-4.9908881187438965
66,blues.00066.wav,-116.60201263427734,-217.79396057128906,-17.335187911987305,97.43106842041016,15.463260650634766,151.90748596191406,-13.891732215881348,-79.73870849609375,36.16767120361328,48.9676399230957,0.8377234935760498,85.74299621582031,-22.596460342407227,-73.80658721923828,5.323820114135742,27.759014129638672,1.445862054824829,56.34137725830078,-20.245162963867188,-79.80754089355469,9.773787498474121,18.63886260986328,-6.057009696960449,57.578033447265625,-14.639585494995117,-38.47465515136719,20.63271141052246,8.482747077941895,-13.469084739685059,31.286239624023438,-16.644681930541992,-42.693931579589844,13.372365951538086,11.017630577087402,-17.66021728515625,44.570831298828125,-13.866873741149902,-47.23447036743164,10.295644760131836
67,blues.00067.wav,-95.46356964111328,-199.62510681152344,-7.183935642242432,101.38745880126953,34.70233154296875,142.0496826171875,-20.677705764770508,-80.80387878417969,31.19355010986328,48.668914794921875,-8.095727920532227,80.97811889648438,-30.248262405395508,-66.146240234375,11.745061874389648,20.80769920349121,-7.900381088256836,54.56926727294922,-18.291418075561523,-63.84910583496094,19.509977340698242,14.138235092163086,-14.114051818847656,36.554176330566406,-12.799490928649902,-38.498451232910156,15.465624809265137,13.443615913391113,-13.295482635498047,38.233489990234375,-14.068502426147461,-44.392425537109375,14.319238662719727,7.7323503494262695,-17.421722412109375,33.515262603759766,-19.215456008911133,-49.163387298583984,3.969935894012451
68,blues.00068.wav,-113.20137023925781,-225.2604217529297,-20.591001510620117,88.7260971069336,28.487892150878906,136.4778594970703,-8.926565170288086,-49.67561721801758,37.90347671508789,49.47417449951172,7.375269889831543,75.1021728515625,-34.57909393310547,-66.53128051757812,-4.091509819030762,15.856428146362305,-8.797063827514648,46.689659118652344,-17.740219116210938,-41.20037841796875,6.660890579223633,14.707290649414062,-7.794734954833984,36.46984100341797,-11.190546989440918,-32.48545837402344,10.503782272338867,15.3687162399292,-14.091110229492188,38.90437316894531,-15.068397521972656,-41.69526672363281,15.445341110229492,8.749079704284668,-14.283503532409668,28.467737197875977,-18.62926483154297,-38.13329315185547,0.07080376148223877
69,blues.00069.wav,-121.47392272949219,-244.77362060546875,-23.973941802978516,96.0971908569336,35.14653015136719,148.8395538330078,-19.590856552124023,-62.487911224365234,38.18377685546875,48.0384521484375,9.664281845092773,81.23521423339844,-38.78462600708008,-80.88395690917969,-5.207324981689453,24.768978118896484,-0.032438039779663086,61.43034362792969,-32.941410064697266,-81.67195129394531,-0.5404137969017029,8.102540969848633,-18.676908493041992,43.05333709716797,-17.81892204284668,-39.29688262939453,6.305004119873047,6.117859840393066,-25.362415313720703,29.516334533691406,-19.995437622070312,-39.13841247558594,6.482771873474121,6.800339221954346,-13.743576049804688,29.36710548400879,-19.333209991455078,-46.50117874145508,10.07455062866211
70,blues.00070.wav,-133.04896545410156,-273.2083740234375,-0.666174590587616,105.73890686035156,-28.227428436279297,163.70883178710938,-22.158222198486328,-87.95182037353516,40.84838104248047,41.830692291259766,-7.089693069458008,98.44330596923828,-26.992502212524414,-61.945892333984375,17.070331573486328,19.118572235107422,-16.808643341064453,51.60169219970703,-26.566028594970703,-77.5692367553711,7.930018424987793,19.23598289489746,-10.303301811218262,50.31485366821289,-15.342011451721191,-50.05791091918945,14.158222198486328,6.9899139404296875,-17.982486724853516,38.55133819580078,-10.814380645751953,-39.42230987548828,21.24094009399414,6.798669338226318,-22.983932495117188,38.220916748046875,-11.726956367492676,-37.75492477416992,16.867876052856445
71,blues.00071.wav,-89.39791107177734,-177.11521911621094,-20.782217025756836,93.79924011230469,38.277931213378906,121.66068267822266,-14.558412551879883,-43.7711296081543,25.274938583374023,54.389488220214844,23.062896728515625,78.37116241455078,-33.50722885131836,-63.79348373413086,-10.210212707519531,19.428232192993164,-2.2484517097473145,37.028594970703125,-19.761512756347656,-43.01235580444336,3.9520769119262695,13.029955863952637,-9.650284767150879,30.449371337890625,-13.864507675170898,-36.881134033203125,5.9556732177734375,14.61738109588623,-10.853108406066895,35.185813903808594,-14.972617149353027,-42.97489929199219,5.9094157218933105,10.59898567199707,-12.055278778076172,30.503408432006836,-18.020244598388672,-35.71669006347656,-0.17405714094638824
72,blues.00072.wav,-118.7043228149414,-182.0753936767578,-7.192347526550293,87.64562225341797,36.191261291503906,132.9298553466797,6.5529913902282715,-38.7855224609375,50.452362060546875,45.102317810058594,6.0969672203063965,72.54190826416016,-38.911590576171875,-71.17015075683594,-8.251765251159668,20.823198318481445,1.198377013206482,48.18879699707031,-26.864547729492188,-56.83012390136719,-6.294358253479004,13.807368278503418,-8.961030960083008,39.41844940185547,-17.236186981201172,-40.79688262939453,7.204511642456055,5.111260890960693,-13.60965347290039,28.93216323852539,-15.712020874023438,-40.84342575073242,5.006315231323242,3.9887707233428955,-17.391366958618164,25.338655471801758,-27.536579132080078,-45.482749938964844,-7.172460556030273
73,blues.00073.wav,-30.126768112182617,-124.25940704345703,76.40377044677734,103.73807525634766,40.51990509033203,143.71270751953125,-19.742795944213867,-81.47652435302734,25.06829071044922,56.410430908203125,-1.341092824935913,87.92645263671875,-12.707871437072754,-45.9722900390625,37.998313903808594,20.187707901000977,-12.86550235748291,50.165321350097656,-17.33887481689453,-56.1013298034668,9.774171829223633,16.30097198486328,-6.980853080749512,37.84052276611328,-18.43800163269043,-50.61621856689453,6.669120788574219,8.925146102905273,-11.905770301818848,30.553882598876953,-11.655669212341309,-37.48469924926758,14.65600872039795,11.209242820739746,-6.915543556213379,27.639869689941406,-8.847433090209961,-34.326358795166016,10.229412078857422
74,blues.00074.wav,-56.00529861450195,-357.4493713378906,47.68277359008789,87.85132598876953,-4.533061981201172,156.51535034179688,-1.6130452156066895,-49.53236389160156,45.502227783203125,41.19935607910156,-1.6548080444335938,98.04251861572266,-5.6183295249938965,-52.91279602050781,40.981414794921875,27.792627334594727,-19.1506404876709,52.84159469604492,-23.990840911865234,-56.63832092285156,8.278122901916504,21.776113510131836,-2.9218127727508545,56.67668151855469,-18.419469833374023,-61.138736724853516,5.888249397277832,12.326554298400879,-17.356826782226562,33.902061462402344,-13.71204948425293,-41.14014434814453,17.050155639648438,11.851394653320312,-19.448272705078125,41.61096954345703,-3.9741170406341553,-28.336776733398438,18.297046661376953
75,blues.00075.wav,-86.49180603027344,-339.03973388671875,116.9097900390625,92.7261734008789,0.051720499992370605,171.87869262695312,-15.342206001281738,-77.04051208496094,52.333038330078125,54.053279876708984,5.3651838302612305,91.3401870727539,0.8746948838233948,-43.94481658935547,44.69745635986328,31.574251174926758,-5.280302047729492,61.208168029785156,-14.615236282348633,-48.404022216796875,11.666847229003906,23.32894515991211,-10.215106964111328,48.14818572998047,-14.971667289733887,-46.382293701171875,10.612794876098633,15.337373733520508,-14.492687225341797,40.40781784057617,-7.053954124450684,-34.1994743347168,17.314950942993164,12.179844856262207,-16.67433738708496,30.495990753173828,-6.099600315093994,-29.14850425720215,33.90514373779297
76,blues.00076.wav,-52.707645416259766,-171.59463500976562,58.83153533935547,74.4546127319336,19.503225326538086,128.64991760253906,-18.709468841552734,-71.27560424804688,27.579879760742188,56.29268264770508,15.845010757446289,88.722412109375,-3.956631660461426,-43.411991119384766,35.88444519042969,31.99110221862793,0.6530572772026062,62.835044860839844,-16.460792541503906,-45.66252136230469,18.00731658935547,22.406429290771484,-6.9124345779418945,51.94212341308594,-12.258079528808594,-36.94618606567383,10.808908462524414,27.22262954711914,1.8406481742858887,55.41679763793945,-9.239789009094238,-38.893951416015625,26.767011642456055,7.799892902374268,-13.600784301757812,32.672706604003906,-10.568794250488281,-32.627140045166016,12.689153671264648
77,blues.00077.wav,-28.989248275756836,-174.5635223388672,63.85029602050781,104.531005859375,11.790544509887695,157.8560791015625,-30.983423233032227,-86.32090759277344,17.296424865722656,38.162052154541016,-3.801987648010254,81.71403503417969,-8.009196281433105,-50.157630920410156,22.760398864746094,30.894712448120117,-9.96780014038086,60.16803741455078,-20.6081600189209,-52.99986267089844,14.150495529174805,25.823612213134766,-6.580944061279297,47.618324279785156,-12.97468376159668,-42.871238708496094,10.863056182861328,16.943222045898438,-17.1649169921875,37.890357971191406,-12.272943496704102,-32.89967346191406,16.426570892333984,10.787742614746094,-13.485161781311035,31.27505874633789,-10.566559791564941,-27.306110382080078,15.369818687438965
78,blues.00078.wav,-2.543012857437134,-92.42278289794922,69.3731689453125,101.2654800415039,63.387542724609375,137.451171875,-33.93092727661133,-71.13381958007812,-1.3036023378372192,41.52804946899414,-2.757061004638672,75.45374298095703,-13.817937850952148,-36.74897384643555,18.233083724975586,31.92383575439453,3.881470203399658,54.5081787109375,-21.876541137695312,-57.856239318847656,-0.16219335794448853,24.47027015686035,-1.519378900527954,44.67516326904297,-15.87441349029541,-39.76539611816406,3.5855934619903564,15.808345794677734,-1.5101163387298584,35.17627716064453,-14.370208740234375,-28.14337158203125,10.051671981811523,12.514341354370117,-6.023416042327881,33.19945526123047,-13.378111839294434,-31.958219528198242,4.767107963562012
79,blues.00079.wav,-3.579895257949829,-109.2959976196289,68.14179992675781,92.92963409423828,41.306541442871094,126.51747131347656,-25.082927703857422,-58.535125732421875,22.881362915039062,45.179500579833984,15.563989639282227,95.17887878417969,-10.856172561645508,-35.85190963745117,16.10580062866211,31.86339569091797,3.125211715698242,53.550262451171875,-18.044389724731445,-41.10789108276367,4.563419818878174,28.626354217529297,6.610825538635254,50.19328308105469,-10.227715492248535,-31.93618392944336,18.022031784057617,14.668068885803223,-2.5773677825927734,36.3774299621582,-14.90522575378418,-34.65288543701172,-0.8575005531311035,14.741957664489746,-1.7186100482940674,30.821449279785156,-15.603513717651367,-33.866512298583984,7.2881317138671875
80,blues.00080.wav,-54.70625305175781,-251.85592651367188,54.296775817871094,119.4830093383789,49.466583251953125,175.2884063720703,-34.874080657958984,-94.05516052246094,19.835773468017578,37.54063415527344,-14.17466926574707,71.03184509277344,-15.880536079406738,-73.78898620605469,28.276622772216797,22.08129119873047,-5.959392547607422,50.70402526855469,-14.661808967590332,-60.14033508300781,23.73817253112793,18.532047271728516,-8.312984466552734,50.994415283203125,-9.647197723388672,-41.924644470214844,20.955242156982422,11.25658130645752,-13.046843528747559,38.11248016357422,-11.729358673095703,-34.856510162353516,16.839506149291992,11.54074478149414,-13.334515571594238,34.144859313964844,-6.43185567855835,-30.009220123291016,24.854665756225586
81,blues.00081.wav,-27.024072647094727,-327.11077880859375,65.42587280273438,107.31878662109375,17.33479118347168,173.52659606933594,-46.8392448425293,-100.7513427734375,-10.238643646240234,40.927616119384766,-8.974325180053711,77.02488708496094,-21.476634979248047,-43.744873046875,4.231093406677246,24.832185745239258,1.9763054847717285,46.65619659423828,-18.939483642578125,-40.04492950439453,10.993093490600586,15.274642944335938,-16.7587890625,35.80305480957031,-15.052191734313965,-42.788211822509766,5.250779151916504,12.273417472839355,-17.452041625976562,32.18550491333008,-15.240180015563965,-37.33477020263672,3.9304418563842773,14.332183837890625,-21.767303466796875,41.498046875,-13.839795112609863,-31.285432815551758,10.561470031738281
82,blues.00082.wav,-29.367115020751953,-201.43606567382812,63.751487731933594,108.6669921875,38.70504379272461,151.77264404296875,-25.570348739624023,-77.72486877441406,34.229949951171875,38.460899353027344,-14.39218521118164,73.67230224609375,-18.34078598022461,-65.30475616455078,23.523895263671875,21.792146682739258,-15.394153594970703,42.851219177246094,-25.14839744567871,-61.88230895996094,1.3358359336853027,22.395370483398438,-6.772590637207031,47.657379150390625,-17.5889835357666,-50.790199279785156,12.55549430847168,14.68122673034668,-13.744484901428223,44.93124771118164,-12.0858154296875,-36.84311294555664,12.291027069091797,5.481150150299072,-21.192703247070312,27.48190689086914,-7.6935272216796875,-30.986629486083984,19.23025894165039
83,blues.00083.wav,-19.882247924804688,-142.64537048339844,52.955989837646484,98.8873291015625,59.97889709472656,131.88229370117188,-24.47531509399414,-67.45059204101562,20.439388275146484,49.5799446105957,24.443002700805664,71.19005584716797,-16.19849395751953,-38.871917724609375,11.724644660949707,30.193225860595703,3.4688942432403564,54.1790771484375,-18.027517318725586,-42.202667236328125,1.2616963386535645,27.552814483642578,8.246661186218262,46.037628173828125,-11.407698631286621,-33.255958557128906,9.300840377807617,14.870684623718262,-14.7314453125,37.88683319091797,-8.914958000183105,-26.35698127746582,13.33188247680664,11.668754577636719,-7.05047082901001,47.82635498046875,-10.893211364746094,-36.2994384765625,26.784027099609375
84,blues.00084.wav,-39.00761413574219,-327.38507080078125,63.34354782104492,112.05693054199219,16.235424041748047,156.86038208007812,-31.819198608398438,-79.469970703125,17.74262809753418,38.2356071472168,4.758799076080322,68.20951080322266,-6.320211410522461,-42.23766326904297,24.425025939941406,23.320459365844727,-6.249441146850586,44.71080780029297,-18.772533416748047,-42.0953483581543,19.73462677001953,23.93101692199707,-11.477505683898926,44.71458435058594,-10.932699203491211,-33.55363082885742,14.274740219116211,13.236961364746094,-8.694581985473633,36.22221374511719,-14.371818542480469,-41.26836013793945,11.136214256286621,13.327064514160156,-10.509828567504883,32.414058685302734,-10.916337013244629,-36.70367431640625,11.263567924499512
85,blues.00085.wav,-180.2089080810547,-389.8308410644531,-23.243722915649414,131.43243408203125,16.278934478759766,204.9290313720703,0.6007864475250244,-60.94275665283203,72.89698791503906,43.15309524536133,0.536506175994873,102.14755249023438,14.135329246520996,-38.329105377197266,54.88520050048828,25.614765167236328,-28.76726531982422,67.82649993896484,-5.311872959136963,-51.33587646484375,36.05613708496094,12.027975082397461,-16.84554100036621,47.16767883300781,-13.535557746887207,-47.372711181640625,23.351171493530273,-1.1057279109954834,-32.25467300415039,29.485416412353516,-7.61647367477417,-42.364654541015625,29.274818420410156,2.7149739265441895,-26.547679901123047,34.98233413696289,0.7783584594726562,-27.252334594726562,28.81159210205078
86,blues.00086.wav,-212.79180908203125,-409.0108642578125,-4.582866191864014,139.06324768066406,-22.86351776123047,214.03317260742188,9.446759223937988,-70.18319702148438,105.24467468261719,35.453792572021484,-12.381942749023438,91.43075561523438,12.697430610656738,-47.46994400024414,54.49166488647461,20.420673370361328,-42.12340545654297,65.31758117675781,-5.582624435424805,-48.56840896606445,25.841751098632812,10.889944076538086,-18.53292465209961,48.45874786376953,-8.733309745788574,-54.74959182739258,19.472517013549805,8.059618949890137,-20.834375381469727,29.968460083007812,0.16372381150722504,-36.42522430419922,36.846824645996094,2.6487746238708496,-29.368864059448242,32.003135681152344,-1.029648780822754,-22.886768341064453,29.342060089111328
87,blues.00087.wav,-155.57640075683594,-334.2091064453125,-1.0699280500411987,125.66272735595703,-14.892813682556152,205.89663696289062,1.5785833597183228,-67.99305725097656,77.96526336669922,45.83969497680664,-10.671091079711914,109.1888427734375,0.9277812838554382,-71.26028442382812,52.17255401611328,25.383113861083984,-16.23592758178711,68.74543762207031,-10.812055587768555,-54.31071472167969,44.90753936767578,15.559012413024902,-19.152894973754883,56.05783462524414,-11.919288635253906,-51.49457931518555,27.259363174438477,1.2735376358032227,-32.6126823425293,34.51099395751953,-6.672882556915283,-41.66180419921875,27.967723846435547,-0.7844175696372986,-36.93681716918945,28.513532638549805,-7.7438201904296875,-35.20672607421875,21.87645721435547
88,blues.00088.wav,-194.2843017578125,-378.7004699707031,-36.26076889038086,151.84703063964844,54.87862777709961,210.13546752929688,-1.1988219022750854,-37.69218444824219,80.78242492675781,39.1881103515625,0.6311413049697876,96.78630065917969,16.589046478271484,-33.711238861083984,50.801326751708984,18.24779510498047,-22.718002319335938,51.88378143310547,-1.3970139026641846,-48.60261917114258,28.672264099121094,14.869029998779297,-5.319926738739014,51.88575744628906,-11.62016773223877,-35.33610534667969,19.626895904541016,2.4414865970611572,-25.483646392822266,45.282745361328125,-5.081939697265625,-31.853431701660156,26.36456298828125,3.937605619430542,-32.47538375854492,27.50466537475586,-0.8988038897514343,-25.15804672241211,28.783756256103516
89,blues.00089.wav,-346.8563537597656,-496.4679260253906,27.574247360229492,139.25108337402344,13.467320442199707,217.44818115234375,24.05263328552246,-69.41421508789062,89.83529663085938,22.281024932861328,-35.80866241455078,85.18977355957031,18.663772583007812,-24.965614318847656,69.4136734008789,11.662002563476562,-54.90767288208008,53.222293853759766,9.016558647155762,-29.75098419189453,40.48284149169922,6.9709930419921875,-31.878997802734375,39.12765884399414,-2.0330264568328857,-39.06850814819336,22.296634674072266,5.412792682647705,-25.740657806396484,34.309181213378906,1.6503889560699463,-39.19972229003906,26.432727813720703,-2.357781410217285,-32.58064651489258,22.153060913085938,3.200082302093506,-21.013015747070312,35.70023727416992
90,blues.00090.wav,-177.5675811767578,-399.0811462402344,-15.626128196716309,115.36900329589844,-39.41637420654297,197.14170837402344,9.970584869384766,-59.02471160888672,93.26535034179688,54.04387664794922,11.115375518798828,127.82901000976562,7.624312877655029,-48.80247497558594,55.611351013183594,28.312318801879883,-18.830097198486328,75.11648559570312,-9.05492877960205,-47.89152526855469,28.388927459716797,20.049509048461914,-8.657761573791504,53.146949768066406,-15.044512748718262,-50.424102783203125,23.287626266479492,6.209573745727539,-26.0389404296875,41.50830841064453,-5.692566871643066,-45.58008575439453,21.090133666992188,1.3833519220352173,-35.62528610229492,31.520618438720703,-5.828814506530762,-29.265789031982422,22.928630828857422
91,blues.00091.wav,-236.30538940429688,-431.9853820800781,12.180500984191895,161.68063354492188,42.74080276489258,245.72427368164062,-1.1661630868911743,-66.62654113769531,89.44559478759766,27.278690338134766,-12.523516654968262,56.66854476928711,9.586512565612793,-38.95164489746094,64.55442810058594,20.620241165161133,-11.376526832580566,49.40247344970703,0.22744035720825195,-25.352521896362305,29.033748626708984,13.79859733581543,-14.999640464782715,42.05176544189453,-0.5090394020080566,-33.3924560546875,32.30426025390625,10.175200462341309,-13.625116348266602,38.03291702270508,-4.45755672454834,-34.01782989501953,20.044614791870117,5.508707523345947,-15.743460655212402,27.25326156616211,-3.72658371925354,-28.046573638916016,22.186477661132812
92,blues.00092.wav,-332.224609375,-480.1069030761719,-114.5459213256836,128.08926391601562,-24.402875900268555,201.755126953125,28.80514907836914,-78.44747924804688,94.24578857421875,41.83019256591797,-15.7620849609375,104.86354064941406,31.2144718170166,-31.677127838134766,71.31378173828125,23.334787368774414,-27.396480560302734,69.84530639648438,5.784112453460693,-45.87776184082031,37.62799835205078,9.001363754272461,-23.22312355041504,64.1557388305664,-3.88171648979187,-55.50700378417969,27.524471282958984,3.731323003768921,-32.889854431152344,46.694541931152344,-0.8742290735244751,-33.98326873779297,32.10643005371094,-0.4391900599002838,-30.51346206665039,29.207096099853516,1.4851278066635132,-29.037078857421875,36.82037353515625
93,blues.00093.wav,-350.3526306152344,-443.4101867675781,-50.6311149597168,169.53173828125,27.761436462402344,230.015380859375,31.771352767944336,-40.986263275146484,71.48619079589844,16.71843910217285,-31.298507690429688,64.23149108886719,28.6589412689209,-12.126386642456055,60.007774353027344,19.24618148803711,-2.363138437271118,48.35603332519531,7.845076084136963,-22.8638858795166,24.999370574951172,10.037885665893555,-11.29937744140625,44.15202331542969,4.740645408630371,-26.40471076965332,24.316720962524414,2.9217066764831543,-29.315231323242188,30.906932830810547,3.900228977203369,-26.217262268066406,21.523725509643555,1.812954306602478,-17.337078094482422,24.82846450805664,-5.969144821166992,-26.430660247802734,12.057881355285645
94,blues.00094.wav,-206.24908447265625,-374.7489013671875,-43.201904296875,126.61618041992188,8.227300643920898,201.69528198242188,10.596902847290039,-75.53243255615234,92.17173767089844,43.21016311645508,-3.7212929725646973,94.99952697753906,12.496740341186523,-46.196998596191406,52.72740936279297,19.425369262695312,-23.3597469329834,67.64907836914062,0.3583887219429016,-43.67368698120117,30.781978607177734,12.73520278930664,-6.461320877075195,40.77930450439453,-4.579189777374268,-35.83815002441406,26.975555419921875,4.061159610748291,-19.686378479003906,27.741313934326172,-4.404284954071045,-46.37828826904297,24.954254150390625,3.669121265411377,-20.934696197509766,32.189720153808594,-1.455245018005371,-27.454946517944336,25.909168243408203
95,blues.00095.wav,-130.57875061035156,-278.1706237792969,-2.6344804763793945,139.96141052246094,4.8339152336120605,190.6132354736328,-1.2822771072387695,-61.425445556640625,77.74784088134766,39.30622863769531,-0.1587080955505371,85.26837158203125,-6.344083309173584,-44.817649841308594,41.06300354003906,19.768291473388672,-10.569116592407227,66.4696273803711,-11.212559700012207,-48.570098876953125,25.698793411254883,27.240304946899414,-3.700570583343506,58.921356201171875,-16.548757553100586,-51.103363037109375,16.587539672851562,7.028903961181641,-21.850406646728516,37.847740173339844,-1.196459412574768,-36.02678680419922,21.817913055419922,1.6060343980789185,-38.9759635925293,30.554229736328125,-6.638545513153076,-35.69884490966797,19.34290313720703
96,blues.00096.wav,-314.578369140625,-455.8154296875,-75.88052368164062,139.91119384765625,-10.276686668395996,198.41110229492188,11.903929710388184,-80.2219467163086,75.77992248535156,30.14179039001465,-12.600296020507812,103.18827819824219,-7.542426586151123,-64.31501770019531,32.6665153503418,14.9170503616333,-17.10651397705078,63.596744537353516,-2.701582908630371,-47.85387420654297,30.0813045501709,6.727816104888916,-27.064891815185547,42.266258239746094,-6.3662190437316895,-44.165977478027344,26.009742736816406,2.807929515838623,-28.298917770385742,31.935588836669922,-11.728742599487305,-39.24823760986328,31.381607055664062,2.077972412109375,-26.834060668945312,38.69605255126953,-11.439269065856934,-40.426612854003906,13.616935729980469
97,blues.00097.wav,-148.64698791503906,-334.49737548828125,28.37114906311035,145.77012634277344,40.963558197021484,218.03070068359375,-9.366608619689941,-64.95193481445312,44.09442138671875,48.437965393066406,9.802742004394531,96.72578430175781,10.546016693115234,-36.073211669921875,53.32880783081055,18.008686065673828,-30.782970428466797,55.36674499511719,-2.6387383937835693,-38.30727767944336,26.66244125366211,16.953346252441406,-7.171428680419922,51.578643798828125,-11.500734329223633,-46.004188537597656,18.856369018554688,8.72577953338623,-23.455642700195312,40.613197326660156,-8.186317443847656,-32.551002502441406,24.036754608154297,3.2097275257110596,-23.98654556274414,34.078819274902344,-0.6816339492797852,-31.954463958740234,30.744190216064453
98,blues.00098.wav,-90.67999267578125,-232.28634643554688,28.271425247192383,100.109619140625,37.83238983154297,151.78768920898438,-23.93842315673828,-84.26441955566406,32.71836471557617,52.60254669189453,8.801703453063965,89.33784484863281,-20.937440872192383,-48.53106689453125,15.406169891357422,31.501323699951172,6.332910537719727,54.31031799316406,-11.228660583496094,-53.38349914550781,16.37948989868164,20.089374542236328,-7.52271842956543,49.51399230957031,-10.902469635009766,-31.133790969848633,14.092658996582031,17.561744689941406,-6.9304609298706055,36.20420837402344,-14.09604263305664,-38.01701736450195,16.741714477539062,12.994767189025879,-10.83755111694336,40.9774055480957,-11.434560775756836,-37.798194885253906,11.419856071472168
99,blues.00099.wav,-177.25547790527344,-380.7616271972656,13.781536102294922,136.23471069335938,2.5169053077697754,184.78872680664062,-26.89328956604004,-108.59931945800781,42.64375305175781,36.36896896362305,-10.731491088867188,74.59503173828125,-18.75297737121582,-67.71339416503906,17.584957122802734,20.897600173950195,-10.242969512939453,48.58161544799805,-1.7674742937088013,-39.19886016845703,22.118263244628906,3.0104691982269287,-32.177818298339844,38.010223388671875,-5.596907138824463,-43.12245178222656,18.398855209350586,5.641345500946045,-19.18448257446289,33.163658142089844,-8.101526260375977,-38.82920455932617,19.38731575012207,5.6564812660217285,-36.02130889892578,32.59065246582031,-10.77881908416748,-33.08917999267578,12.0747652053833
100,classical.00000.wav,-268.21856689453125,-423.08697509765625,-135.81124877929688,135.68165588378906,88.8514404296875,172.7769012451172,-34.05637741088867,-82.30885314941406,9.541954040527344,25.61600685119629,-14.23099136352539,53.934593200683594,-12.971722602844238,-40.59178161621094,8.578704833984375,17.903263092041016,-13.081398010253906,40.411407470703125,-9.990859985351562,-43.27251434326172,21.93838119506836,5.634088516235352,-19.03422737121582,28.166393280029297,-14.143672943115234,-37.15386199951172,12.75262451171875,7.493185043334961,-36.250755310058594,40.166465759277344,-3.9764394760131836,-37.39048385620117,25.1301212310791,8.258307456970215,-18.950029373168945,35.54431915283203,-1.3336008787155151,-34.92217254638672,40.494728088378906
101,classical.00001.wav,-324.09124755859375,-419.852294921875,-245.60475158691406,133.5626678466797,77.76345825195312,177.6707305908203,-25.0301570892334,-68.32958984375,11.78657341003418,24.55360984802246,-13.504631042480469,53.519927978515625,-11.939921379089355,-43.22422790527344,21.780698776245117,17.65850257873535,-19.69111442565918,49.77842330932617,-5.518673419952393,-39.356239318847656,25.608081817626953,1.7168900966644287,-33.29813003540039,29.446765899658203,-10.575925827026367,-38.64899444580078,13.374372482299805,-0.8605747222900391,-26.847549438476562,25.783920288085938,-7.805220127105713,-35.514034271240234,19.6362361907959,3.5297625064849854,-25.1883544921875,36.0341682434082,5.054664611816406,-26.139877319335938,43.49136734008789
